Ticker,AIR.PA,BNP.PA,SAN.PA,MC.PA,OR.PA,DG.PA,SU.PA,ENGI.PA,CAP.PA,KER.PA,AAPL,MSFT,GOOG,AMZN,META,NVDA,TSLA,PEP,AVGO,ADBE
Price,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,
2025-09-22,0.7746333426606005,-1.1930139156213655,-0.4590510225707974,-0.7050540658994399,-2.5834246355855486,-0.0854387876191714,-0.04346201688957584,1.3396581571489106,-1.653228267546623,-0.841908325537886,3.1332998086536814,-0.22110874707766043,-0.7457390319442793,-1.2708157125290702,-2.1346809442436006,4.740443476284596,0.7190754584326376,-0.03544304728439958,-1.0629863647212048,-0.021973058281819138
2025-09-23,-0.8978725269175324,-0.2401446344925185,-0.5645426589019319,2.5882376876531863,2.9678533915059826,-0.3402820208373655,-1.7263439669182177,-1.203826637191389,0.3654055563674715,1.1235955056179776,-0.5666766372367877,-0.8894466553553243,-0.5184216545049927,-3.1251349953757495,-1.8004518148765032,-1.9453802941004326,-3.1895059160587618,0.6097565593376405,-0.38207965855902204,-0.6590131102070231
2025-09-24,-0.6458860441918243,-0.7989819475072488,-0.21337789990257128,-2.3402996307566144,-1.7003630729553552,-1.5338691485029972,-0.021511315299757257,-0.5769310174908054,-0.6904943011025187,0.6071734669675712,-1.1401942042908035,-0.04506661392053112,-1.7132628078520526,-1.757745835334142,0.4171581708952145,-1.5575474134795615,3.01515072878177,0.253861234432936,-0.1324500218085347,-0.6552353908468379
2025-09-25,0.44559617116661265,0.7968163038626839,-1.8734219708020174,-0.45178123806174353,0.0,0.08684192166390897,-0.516683293107508,0.8048873864907833,-0.7329002471600699,-0.6600726915920775,1.4454359252303084,-0.24985029395458952,0.7065883892354863,-0.8679467796507687,-0.6025667249246123,1.8397563001318527,-2.722630238907122,-2.153847434303977,0.9339667738815933,0.639368013578939
2025-09-26,0.3075062108090287,1.439035111183151,1.6087154051804262,1.1176494523590688,-0.25826075608760757,0.4733244975925386,1.5759904146345223,0.2741290846305448,-1.7319575044297681,1.6260139679380483,0.5352225807493777,0.2744763171363089,-0.24416771692654365,0.31951658863961296,-0.8333333333333334,0.01122763241091182,2.8251240832078928,0.35729597775972105,-0.8594357227962325,1.8828995004386833
2025-09-29,-0.6192899597477792,-0.48824987006601295,0.35897279397035253,0.7705644746919846,-1.0033931408898304,-0.7255642023473006,-1.554947256018244,-0.5185552125381938,1.4214085278642907,3.3931821210166064,-0.05107042899879661,0.6060558330278593,-1.5768778098390075,0.9496529991375677,-0.7105388526055374,0.7870162863033695,-0.25655781090997054,-0.19225595825063266,-2.410716102236793,-0.723675575999886
2025-09-30,1.0752641126022047,-0.5401905709907556,0.5247039484411489,-0.28735632183908044,1.0835310216152023,0.8119632036258012,1.257196796831218,0.1646023520930966,1.7291116972284284,-1.8753339764333723,-0.09024394843767447,0.9177036205821338,0.20159857569567297,-1.1079545415497727,-1.0602890019787807,2.471441099926715,0.7247717626963793,0.19262629377757742,-0.06361064406401111,-2.160650235839574
2025-10-01,0.9738274159478024,1.450395104224918,5.017876543209876,0.13376881776427507,-0.3942310325114275,0.4240882048591413,2.4477012985421025,0.8106000144919335,0.9399276994042213,0.07063825228418391,0.16076053674036384,0.953775115795479,1.8077787307227926,1.5044185973862234,-0.575193479476845,1.0796803825801042,3.52861741614439,1.6547133523563402,1.5968370712833537,-0.9908982616426063
2025-10-02,1.0250015258789062,-1.4114962092658339,-0.5263737975046731,1.7047652358926517,1.61575348459776,-0.12647683626373493,0.2,-0.080608793686584,0.28112327238642065,-0.03484533223540941,0.21436524254862824,-0.36705516580918274,0.3216061260770805,0.6334596579658911,0.6186125546520913,-0.37447610285389243,-7.340504084175954,0.2960026575177739,-2.7128083407166894,2.2457531421315147
2025-10-03,0.39457610444281754,-0.3704188429378694,1.8779415033167273,1.8787899637476597,0.17291670844330229,-1.0486577449685357,-1.1089120997060644,0.2141950048809743,-0.7977662641986016,3.151517265286796,1.3154242230387165,0.04834655033907504,0.4974926566726357,-1.7588649711910458,-2.613654481942752,-0.8298574469890365,-3.0363919134649855,-0.19682186848630898,-0.9165460857430453,-1.494320956143466
2025-10-06,0.2742473415050849,-1.884336589665467,-1.3229052362150235,-1.9237705237636116,-0.25337036300900134,0.5217378035835597,0.7049345417925479,-1.5834680063496385,0.24134788012705427,-0.9485156486318677,-0.5038907873083588,1.9205225996380328,2.331351515989073,-0.045251630550056564,1.4847020897740169,0.021559722982648247,2.836074872376631,-1.4601165703857233,-0.12801356756669838,0.9252650507089865
2025-10-07,0.7464543532122314,-1.152321518651697,-0.1294886572139408,2.564102564102564,1.2413224294500977,-0.0864291069651692,-1.0462801221390845,0.08129750150778746,-0.3189804792756383,3.515232531266979,-0.12849444157263984,-0.8158393567652857,-0.7230899634151933,0.4074582925520421,-0.6464852313828819,-0.6389961170096705,-3.289270408962254,0.299207938701343,-0.1839584367661889,-1.2138741381633833
2025-10-08,0.7113058154660417,0.45417624247736205,-0.11808489860986292,3.5630713258994993,0.9486182090950264,1.124077306710958,0.3832951078667382,0.1621658737595017,-1.7310740332629324,2.909445594659314,0.6003464099789105,0.30002029528472884,-0.30056468056356866,1.0317616502108078,0.6153219669668449,1.36141565440304,0.2559579263753414,-1.3850394496994791,3.4988893474072675,-0.3514317103794643
2025-10-09,-0.6070908387828481,0.4654853873609581,1.096541301803838,-4.410254323584402,-0.8957960758357219,0.8085080410571809,-0.4,1.5599731350101174,1.2442969407109672,-2.8028650977660203,-1.462318881409597,0.011486303080187133,-1.1629767702275158,1.2177802191840277,2.1203402360578845,0.17687749271014372,0.8638083896661024,3.0257723172815503,-0.21113839083966016,-0.6575715084803482
2025-10-10,-1.3671889697434163,-0.6448188939917738,-1.3611096638126945,-2.8469750889679712,-2.428404925118959,-0.5503823321567097,-1.3475486811213921,0.0,-2.0858920668775562,-2.9522594461922083,-3.793048590390518,-1.670391607396102,-1.9284762546755878,-4.349945318345845,-3.505170978522375,-5.348556218557971,-5.280161694085579,3.0556868770436907,-6.010599289257396,-2.9892770506779858
2025-10-13,-0.5651075658399878,-0.2512162090593389,1.044546448575967,-1.4228361217224919,-0.9105500675040012,0.0,0.1622693292025862,0.026311372455797698,0.25000254313151044,-2.031926476699452,-0.6897109579861385,-0.45699840713610584,1.4977391314917277,1.0886588926044076,0.377274148267636,0.18620317137981438,2.9206892434633778,0.1614567796963352,1.1140469188854565,0.02063590986551216
2025-10-14,1.144280125252643,1.2971399258322447,0.03575113572593172,-0.22472138708450376,-0.6068779501011463,2.9741353002087823,0.43014656563485754,0.5790929094129433,-0.20981955249551631,-0.9280802775127032,0.47445180048137586,0.6546060141452796,1.8345008248096273,0.3850444611501146,0.12291885630790872,-2.565354431758563,0.5740485110712829,1.916733336425661,-1.7136491921074237,0.21478468411229693
2025-10-15,-0.9031027817401052,-0.6594188401662486,0.6929532284372064,-0.6810590674314784,1.4142729267428287,-0.8237232186416649,0.38602069267832356,0.4420228489064435,1.7886868389894315,-3.467940879058666,-0.06012631847793506,-0.2971161316589043,1.4611926968166002,-0.48471416149775354,0.06833322679319606,-2.6893945555353445,0.05748447999737278,-0.11233606481753633,-0.8858336777792482,-1.4280628326174323
2025-10-16,0.04896259658047736,0.7286990229113155,0.9492205307842634,1.2026076599680235,0.13157894736842105,0.5414359683140862,0.420001220703125,0.8790076264358124,-0.2044989775051125,0.40453074433656955,,,,,,,,,,
